city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.939,'Female','Has relevent experience','no_enrollment','Graduate','STEM',14,'5000-9999','Pvt Ltd',1,25,0
0.794,'Female','Has relevent experience','Part time course','Masters','STEM',5,'5000-9999','Pvt Ltd',1,304,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'5000-9999','Pvt Ltd',1,108,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','Business Degree',12,'5000-9999','Pvt Ltd',3,145,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',12,'5000-9999','Pvt Ltd',1,52,0
0.897,'Male','Has relevent experience','no_enrollment','Masters','STEM',9,'5000-9999','Pvt Ltd',2,3,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','No Major',17,'5000-9999','Pvt Ltd',1,125,0
0.804,'Male','Has relevent experience','Full time course','Graduate','STEM',9,'5000-9999','Pvt Ltd',1,74,0
0.804,'Male','Has relevent experience','Full time course','Graduate','STEM',9,'5000-9999','Pvt Ltd',2,22,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'5000-9999','Pvt Ltd',4,86,0
0.939,'Male','Has relevent experience','no_enrollment','Masters','STEM',16,'5000-9999','NGO',2,166,0
0.802,'Male','Has relevent experience','Full time course','Graduate','STEM',8,'5000-9999','Pvt Ltd',2,314,0
0.92,'Male','Has relevent experience','Full time course','Graduate','STEM',6,'5000-9999','Pvt Ltd',2,26,0
0.92,'Male','Has relevent experience','no_enrollment','Masters','STEM',7,'5000-9999','Public Sector',4,8,0
0.92,'Male','Has relevent experience','no_enrollment','Masters','STEM',4,'5000-9999','Pvt Ltd',1,127,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',12,'5000-9999','Pvt Ltd',4,62,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'5000-9999','Pvt Ltd',1,14,0
0.939,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'5000-9999','Public Sector',2,19,0
0.896,'Male','Has relevent experience','no_enrollment','Masters','STEM',13,'5000-9999','Public Sector',2,88,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'5000-9999','NGO',2,246,0
0.949,'Male','Has relevent experience','no_enrollment','Graduate','STEM',12,'5000-9999','Pvt Ltd',2,158,0
0.91,'Male','Has relevent experience','no_enrollment','Masters','STEM',7,'5000-9999','Pvt Ltd',2,62,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'5000-9999','Pvt Ltd',4,43,0
0.913,'Male','Has relevent experience','no_enrollment','Graduate','Other',10,'5000-9999','Public Sector',1,7,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',15,'5000-9999','Pvt Ltd',2,92,0
0.624,'Male','Has relevent experience','no_enrollment','Masters','STEM',4,'5000-9999','Pvt Ltd',2,62,0
0.802,'Male','Has relevent experience','no_enrollment','Graduate','STEM',16,'5000-9999','Pvt Ltd',1,107,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',18,'5000-9999','Pvt Ltd',4,160,0
0.926,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'5000-9999','NGO',4,4,0
0.923,'Male','Has relevent experience','no_enrollment','Masters','STEM',3,'5000-9999','Pvt Ltd',1,78,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',20,'5000-9999','Pvt Ltd',2,42,0
0.68,'Male','No relevent experience','no_enrollment','Graduate','STEM',10,'5000-9999','Pvt Ltd',2,32,0
0.92,'Male','Has relevent experience','Full time course','Graduate','STEM',4,'5000-9999','Pvt Ltd',1,28,0
0.913,'Male','Has relevent experience','no_enrollment','Graduate','STEM',8,'5000-9999','Pvt Ltd',1,141,0
0.855,'Male','Has relevent experience','Part time course','Graduate','Business Degree',2,'5000-9999','Pvt Ltd',2,42,0
0.939,'Male','Has relevent experience','no_enrollment','Graduate','STEM',14,'5000-9999','Public Sector',1,44,0
0.897,'Male','Has relevent experience','no_enrollment','Masters','STEM',6,'5000-9999','Pvt Ltd',1,121,0
0.769,'Male','Has relevent experience','no_enrollment','Masters','STEM',10,'5000-9999','Pvt Ltd',2,28,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',16,'5000-9999','Pvt Ltd',1,300,0
0.923,'Male','Has relevent experience','no_enrollment','Graduate','STEM',11,'5000-9999','Pvt Ltd',1,40,0
0.624,'Male','No relevent experience','no_enrollment','Masters','STEM',9,'5000-9999','Pvt Ltd',1,62,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'5000-9999','Pvt Ltd',4,136,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',14,'5000-9999','Pvt Ltd',3,14,0
0.924,'Male','Has relevent experience','no_enrollment','Masters','STEM',3,'5000-9999','Pvt Ltd',1,102,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'5000-9999','Pvt Ltd',1,45,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',15,'5000-9999','Pvt Ltd',3,62,0
0.896,'Male','Has relevent experience','no_enrollment','Masters','Humanities',18,'5000-9999','NGO',3,65,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',19,'5000-9999','Pvt Ltd',1,117,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',2,'5000-9999','Pvt Ltd',2,16,0
0.926,'Male','No relevent experience','Full time course','Graduate','STEM',8,'5000-9999','Public Sector',4,31,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',20,'5000-9999','Pvt Ltd',1,110,0
0.689,'Male','Has relevent experience','Full time course','Masters','STEM',10,'5000-9999','Pvt Ltd',1,9,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'5000-9999','Other',1,172,0
0.893,'Male','Has relevent experience','no_enrollment','Masters','STEM',20,'5000-9999','Public Sector',2,15,0
0.896,'Male','No relevent experience','no_enrollment','Graduate','Other',15,'5000-9999','Pvt Ltd',1,17,0
0.91,'Male','Has relevent experience','Full time course','Graduate','STEM',2,'5000-9999','Pvt Ltd',1,170,0
0.893,'Male','Has relevent experience','Part time course','Graduate','STEM',12,'5000-9999','Pvt Ltd',2,34,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'5000-9999','Pvt Ltd',1,40,0
0.754,'Male','Has relevent experience','no_enrollment','Graduate','STEM',11,'5000-9999','Pvt Ltd',1,90,0
0.926,'Male','Has relevent experience','Full time course','Masters','STEM',16,'5000-9999','Public Sector',2,8,0
0.92,'Male','Has relevent experience','Full time course','Graduate','STEM',3,'5000-9999','Pvt Ltd',1,114,0
0.887,'Male','Has relevent experience','no_enrollment','Graduate','Arts',20,'5000-9999','Pvt Ltd',1,26,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'5000-9999','Pvt Ltd',1,21,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'5000-9999','Pvt Ltd',3,192,0
0.884,'Male','Has relevent experience','no_enrollment','Masters','STEM',19,'5000-9999','Pvt Ltd',2,46,0
0.92,'Male','Has relevent experience','Full time course','Graduate','STEM',6,'5000-9999','Public Sector',1,38,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',12,'5000-9999','Pvt Ltd',1,106,0
0.754,'Male','Has relevent experience','no_enrollment','Graduate','STEM',16,'5000-9999','Pvt Ltd',3,48,0
0.924,'Male','No relevent experience','no_enrollment','Graduate','STEM',8,'5000-9999','Pvt Ltd',1,87,0
0.698,'Male','Has relevent experience','no_enrollment','Masters','STEM',16,'5000-9999','Pvt Ltd',3,135,0
0.666,'Male','Has relevent experience','no_enrollment','Graduate','STEM',2,'5000-9999','Pvt Ltd',1,124,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',2,'5000-9999','Pvt Ltd',1,77,0
0.897,'Male','Has relevent experience','no_enrollment','Masters','STEM',7,'5000-9999','Pvt Ltd',2,95,0
0.91,'Male','Has relevent experience','no_enrollment','Masters','STEM',9,'5000-9999','Pvt Ltd',1,4,0
0.624,'Male','Has relevent experience','no_enrollment','Masters','STEM',16,'5000-9999','Pvt Ltd',1,88,0
0.804,'Male','Has relevent experience','no_enrollment','Masters','STEM',9,'5000-9999','Pvt Ltd',4,117,0
0.897,'Male','Has relevent experience','Part time course','Graduate','STEM',3,'5000-9999','Pvt Ltd',1,31,0
0.804,'Male','Has relevent experience','no_enrollment','Graduate','STEM',11,'5000-9999','Pvt Ltd',2,38,0
0.91,'Male','Has relevent experience','no_enrollment','Phd','STEM',13,'5000-9999','NGO',1,7,0
0.666,'Male','Has relevent experience','no_enrollment','Graduate','STEM',17,'5000-9999','Pvt Ltd',1,111,0
0.926,'Male','No relevent experience','no_enrollment','Graduate','Humanities',9,'5000-9999','NGO',2,74,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',8,'5000-9999','Pvt Ltd',1,22,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',12,'5000-9999','Pvt Ltd',1,122,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'5000-9999','Pvt Ltd',2,20,0
0.91,'Male','No relevent experience','Full time course','Graduate','STEM',5,'5000-9999','Pvt Ltd',1,77,0
0.91,'Male','No relevent experience','Part time course','Graduate','STEM',1,'5000-9999','Pvt Ltd',1,34,0
0.769,'Male','Has relevent experience','no_enrollment','Masters','STEM',14,'5000-9999','Public Sector',2,36,0
0.939,'Male','Has relevent experience','Full time course','Graduate','STEM',4,'5000-9999','Pvt Ltd',1,109,0
0.926,'Male','Has relevent experience','Full time course','Graduate','STEM',9,'5000-9999','Public Sector',1,37,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',4,'5000-9999','Pvt Ltd',1,70,0
0.762,'Male','No relevent experience','no_enrollment','Masters','STEM',10,'5000-9999','Public Sector',1,122,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'5000-9999','Pvt Ltd',1,118,0
0.926,'Male','Has relevent experience','Full time course','Masters','STEM',11,'5000-9999','Public Sector',1,22,0
0.939,'Male','Has relevent experience','no_enrollment','Masters','STEM',13,'5000-9999','Public Sector',1,161,0
0.939,'Male','Has relevent experience','Full time course','Graduate','STEM',10,'5000-9999','Public Sector',2,11,0
0.926,'Male','Has relevent experience','no_enrollment','Masters','STEM',12,'5000-9999','Pvt Ltd',2,13,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'5000-9999','Pvt Ltd',1,20,0
0.887,'Male','Has relevent experience','no_enrollment','Masters','STEM',1,'5000-9999','Pvt Ltd',1,110,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'5000-9999','Pvt Ltd',2,9,0
0.762,'Male','Has relevent experience','no_enrollment','Graduate','STEM',17,'5000-9999','Pvt Ltd',2,27,0
0.91,'Male','Has relevent experience','no_enrollment','Masters','STEM',6,'5000-9999','Pvt Ltd',1,94,0
0.884,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'5000-9999','Pvt Ltd',1,163,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'5000-9999','Pvt Ltd',2,6,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'5000-9999','Pvt Ltd',4,41,0
0.895,'Male','Has relevent experience','no_enrollment','Graduate','STEM',11,'5000-9999','Pvt Ltd',2,136,0
0.855,'Male','No relevent experience','Part time course','Graduate','STEM',2,'5000-9999','Pvt Ltd',1,46,0
0.754,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'5000-9999','Pvt Ltd',1,162,0
0.855,'Male','Has relevent experience','no_enrollment','Masters','STEM',8,'5000-9999','Pvt Ltd',2,10,0
0.92,'Male','Has relevent experience','Part time course','Masters','Humanities',12,'5000-9999','NGO',1,30,0
0.92,'Male','No relevent experience','no_enrollment','Phd','STEM',19,'5000-9999','Public Sector',3,250,0
0.92,'Male','No relevent experience','Full time course','Graduate','STEM',4,'5000-9999','Pvt Ltd',2,30,0
0.92,'Male','Has relevent experience','Full time course','Graduate','STEM',5,'5000-9999','Public Sector',1,111,0
0.92,'Male','No relevent experience','no_enrollment','Graduate','STEM',2,'5000-9999','Pvt Ltd',1,53,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'5000-9999','Pvt Ltd',2,174,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',19,'5000-9999','Pvt Ltd',2,20,0
0.802,'Male','Has relevent experience','no_enrollment','Graduate','STEM',13,'5000-9999','Pvt Ltd',3,42,0
0.92,'Male','Has relevent experience','Full time course','Graduate','STEM',5,'5000-9999','Pvt Ltd',1,66,0
0.926,'Male','No relevent experience','no_enrollment','Phd','STEM',4,'5000-9999','Public Sector',1,54,0
0.926,'Male','Has relevent experience','no_enrollment','Masters','STEM',16,'5000-9999','Pvt Ltd',3,160,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',13,'5000-9999','Pvt Ltd',2,89,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'5000-9999','NGO',2,25,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'5000-9999','Pvt Ltd',1,23,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'5000-9999','Pvt Ltd',2,6,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',8,'5000-9999','Pvt Ltd',1,29,0
0.624,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'5000-9999','Pvt Ltd',3,149,0
0.939,'Male','No relevent experience','no_enrollment','Graduate','STEM',14,'5000-9999','Public Sector',1,26,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'5000-9999','NGO',4,12,0
0.624,'Male','Has relevent experience','no_enrollment','Masters','STEM',7,'5000-9999','Pvt Ltd',1,92,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',15,'5000-9999','Pvt Ltd',3,12,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',10,'5000-9999','Pvt Ltd',3,33,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',7,'5000-9999','Pvt Ltd',1,71,0
0.926,'Male','Has relevent experience','Full time course','Graduate','STEM',9,'5000-9999','Public Sector',1,96,0
0.92,'Male','Has relevent experience','no_enrollment','Masters','STEM',9,'5000-9999','Pvt Ltd',1,11,0
0.762,'Male','Has relevent experience','Full time course','Graduate','STEM',4,'5000-9999','Pvt Ltd',1,62,0
0.926,'Male','No relevent experience','Part time course','Masters','STEM',8,'5000-9999','NGO',2,121,0
0.804,'Male','Has relevent experience','no_enrollment','Masters','STEM',12,'5000-9999','Pvt Ltd',2,67,0
0.738,'Male','Has relevent experience','no_enrollment','Graduate','STEM',17,'5000-9999','Pvt Ltd',3,2,0
0.92,'Male','Has relevent experience','no_enrollment','Masters','STEM',15,'5000-9999','Pvt Ltd',2,64,0
0.926,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'5000-9999','Pvt Ltd',1,145,0
0.847,'Male','Has relevent experience','Full time course','Graduate','STEM',10,'5000-9999','Pvt Ltd',1,9,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'5000-9999','Pvt Ltd',4,28,0
0.92,'Male','Has relevent experience','no_enrollment','Masters','STEM',18,'5000-9999','Pvt Ltd',1,11,0
0.91,'Male','Has relevent experience','no_enrollment','Graduate','STEM',8,'5000-9999','Pvt Ltd',1,45,0
0.939,'Male','Has relevent experience','no_enrollment','Masters','STEM',18,'5000-9999','Pvt Ltd',1,60,0
0.624,'Male','No relevent experience','no_enrollment','Graduate','STEM',7,'5000-9999','Pvt Ltd',3,34,0
0.939,'Male','Has relevent experience','no_enrollment','Graduate','STEM',12,'5000-9999','Public Sector',4,13,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',9,'5000-9999','Public Sector',2,27,0
0.855,'Male','No relevent experience','Full time course','Graduate','STEM',7,'5000-9999','Pvt Ltd',1,38,0
0.92,'Male','No relevent experience','no_enrollment','Phd','STEM',15,'5000-9999','Pvt Ltd',1,31,0
0.698,'Male','Has relevent experience','no_enrollment','Masters','STEM',9,'5000-9999','Pvt Ltd',4,31,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'5000-9999','Pvt Ltd',1,25,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',12,'5000-9999','Public Sector',3,32,0
0.915,'Male','Has relevent experience','no_enrollment','Graduate','STEM',3,'5000-9999','Pvt Ltd',2,124,0
0.899,'Male','Has relevent experience','no_enrollment','Graduate','STEM',20,'5000-9999','Pvt Ltd',1,30,0
0.804,'Male','Has relevent experience','no_enrollment','Graduate','STEM',6,'5000-9999','Pvt Ltd',1,94,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',16,'5000-9999','Pvt Ltd',1,136,0
0.92,'Male','No relevent experience','no_enrollment','Masters','Business Degree',2,'5000-9999','Pvt Ltd',2,36,0
0.913,'Male','Has relevent experience','no_enrollment','Graduate','STEM',12,'5000-9999','Pvt Ltd',1,100,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',14,'5000-9999','Pvt Ltd',4,79,0
0.903,'Male','Has relevent experience','no_enrollment','Masters','STEM',15,'5000-9999','Pvt Ltd',1,64,0
0.91,'Male','No relevent experience','no_enrollment','Graduate','STEM',18,'5000-9999','Pvt Ltd',2,99,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',11,'5000-9999','Pvt Ltd',2,11,0
0.92,'Male','Has relevent experience','no_enrollment','Graduate','STEM',5,'5000-9999','Pvt Ltd',2,25,0
0.855,'Male','Has relevent experience','Part time course','Graduate','STEM',3,'5000-9999','Pvt Ltd',2,15,0
0.804,'Male','Has relevent experience','Full time course','Graduate','STEM',6,'5000-9999','Pvt Ltd',1,32,0
0.949,'Male','Has relevent experience','no_enrollment','Graduate','STEM',14,'5000-9999','Pvt Ltd',2,174,0
0.926,'Male','Has relevent experience','Part time course','Graduate','STEM',9,'5000-9999','Pvt Ltd',1,17,0
